year,position,artist,title,alpha,f_alpha,alpha_width,alpha_peak,spectrum_skew,truncation,H_q
1967,5,The Monkees,I'm a Believer,"[0.9192832859331702, 0.9200727503477795, 0.921352348888154, 0.9217155035056734, 0.922240947311612, 0.9223868502632551, 0.9237319211878148, 0.92468052994244, 0.9250557155196564, 0.9262925436712632, 0.9266766147335241, 0.9273454592429122, 0.9279021595970228, 0.928080009694108, 0.9282556196761863, 0.9283262404132476, 0.9429107489637784, 0.9700850095781516, 1.017948830535117, 1.1008391235791546, 1.249252769188334, 1.7211058191916138, 2.276469875006404, 2.602306983242239, 2.813940221964543, 2.8946502740965987, 2.8951429090280585, 2.8956099848793944, 2.8961621190854006, 2.8972484385726243, 2.8983999888306364, 2.8996149700872507, 2.9008937776819974, 2.9022425828941802, 2.9036789329414985, 2.9052399654984806, 2.9069928678317036, 2.909040951404746, 2.91149251275363, 2.9142801941285548, 2.914699418994709, 2.9165389016109162]","[0.6773524086110467, 0.680680240825307, 0.6839672953049245, 0.6662830646993338, 0.6902884350822536, 0.67266904605194, 0.685134977204104, 0.7021657490283637, 0.6967643064598139, 0.7070363721507293, 0.7127913668336365, 0.7152836645152707, 0.7198624324918361, 0.720706659211487, 0.7034431215361976, 0.7224591019308413, 0.7380255108738893, 0.7891568401859841, 0.8560468402188126, 0.9315269928276596, 0.993331013591831, 0.9250362335165051, 0.7020531800696135, 0.39221925863993246, 0.10231074207848856, 0.03531006072367049, 0.0306240211317359, -0.04514514620035559, 0.021185962111108125, 0.011655637158760612, 0.002114015881424791, -0.007361113569402278, -0.016710326000513476, -0.02591252239040287, -0.035008887545942, -0.04412842485093549, -0.05350565899039417, -0.06345289840019319, -0.07416085361598768, -0.0850126267545015, -0.08834099345137059, -0.09288128791950534]",1.9972556156777461,1.249252769188334,0.6695771130495057,left,"[2.798181280168966, 2.793234152275241, 2.7876989419139284, 2.781470956068365, 2.774420215046207, 2.7663833389377492, 2.75715197297158, 2.746455866531193, 2.733937475383964, 2.7191127245467923, 2.701308429647865, 2.6795590101710203, 2.6524301892344804, 2.617710076148991, 2.5718609569593798, 2.509045048708289, 2.419488307165899, 2.2881507994676573, 2.1039267753269835, 1.8692758877682096, 1.4137543766092846, 1.276595613461827, 1.1944189000480199, 1.1359904215556906, 1.093578860326361, 1.0622546828990065, 1.0387904561945127, 1.02102420190737, 1.0074736275794842, 0.9970851628546171, 0.9890734428991257, 0.982829121798807, 0.9778746754283977, 0.9738447206683618, 0.9704713397496755, 0.9675663095986908, 0.9650014907102474, 0.962691055010112, 0.9605776110486496, 0.9586223696597924, 0.9567985659347179, 0.9550871970357401]"
1968,1,The Beatles,Hey Jude,"[0.9912666893530934, 0.9920661289558321, 0.9938129291379446, 0.9958868837610758, 0.9983583013568684, 1.0013147650706724, 1.004865258735148, 1.0091450002493036, 1.0143214676985521, 1.0206031792161898, 1.0282549080193857, 1.0376259985358485, 1.0492003537156651, 1.0636724811448544, 1.0820366068726448, 1.1056428797178552, 1.1361433579339386, 1.1752762386832918, 1.2246221638896646, 1.2862294855575418, 1.3738278788036289, 1.682772442659851, 1.9667295865248398, 2.0208766688178925, 2.0251981117229927, 2.02527509414272, 2.025463059233995, 2.0257242015855397, 2.0260681244855836, 2.026502079731801, 2.027029596891639, 2.027651203764197, 2.028371385461375, 2.0292171753037773, 2.0302675464192936, 2.03166978779358, 2.0335877349582603, 2.0360557017434093, 2.038941764476095, 2.042487708469124, 2.0474357666346727, 2.0484870768936423]","[0.14758254199713328, 0.155186967486598, 0.17134074454602377, 0.18950736234317844, 0.20994881813553867, 0.23295857965553957, 0.25885799345879157, 0.2879874392850388, 0.3206931617860409, 0.35731524075708165, 0.39818806247093264, 0.4436665779000819, 0.49417755976425237, 0.5502506412791943, 0.6124116575099818, 0.6807703698680188, 0.7542130845666879, 0.8294131566051868, 0.9002924876827958, 0.9587408252510994, 0.9967888295329133, 0.9474848779052575, 0.8643676422795608, 0.8121940107515409, 0.8715942256681224, 0.8708619538707154, 0.8691281311349535, 0.8668447292697898, 0.8640033207182185, 0.8606276770419168, 0.8567792912644414, 0.8525456239897071, 0.847991207914772, 0.8430582893070095, 0.8374540031621116, 0.8306677718025384, 0.8223193273914813, 0.8127505771912809, 0.8029353637640524, 0.7926783028221047, 0.7808305356178771, 0.7776081048626358]",1.057220387540549,1.3738278788036289,0.2762886642008448,left,"[2.012357534289805, 2.011699043139385, 2.0109610413327332, 2.010126012728572, 2.0091715673626953, 2.0080689660502484, 2.006781151863508, 2.005259983703375, 2.0034419435593978, 2.0012406094845923, 1.998532375608087, 1.9951296753930754, 1.9907353374467942, 1.9848741928423592, 1.9767906099709118, 1.9652132577028176, 1.947591899527261, 1.9182289668846149, 1.866875757634156, 1.7813653643069065, 1.4674604420714066, 1.3869936777186844, 1.3426170243810394, 1.306382323989772, 1.2751913898145395, 1.2481129527424475, 1.2246284691306846, 1.2042760071964198, 1.1866039725285413, 1.1711928245960515, 1.1576768948837257, 1.1457515243941083, 1.1351687232551448, 1.1257277891656414, 1.1172654261356496, 1.1096474044875257, 1.1027621787291333, 1.0965161754673016, 1.0908303070294463, 1.0856373331206826, 1.080879806732882, 1.07650843515338]"
1968,2,Paul Mauriat,Love is Blue,"[0.9612614449842037, 0.9616105540760296, 0.9623717637675833, 0.9632728587802297, 0.9643452729159206, 0.9656292449446138, 0.9671781151819635, 0.9690660574231437, 0.9714020472389875, 0.9743548598291178, 0.9781973627503981, 0.9833847829350115, 0.9906936970890594, 1.0014694466134841, 1.01805464918549, 1.044443112081287, 1.086864910024018, 1.1528254477248463, 1.2459494879896047, 1.358714492662573, 1.4819908573309983, 1.9202034449860457, 2.6995135757101214, 3.1720365228213496, 3.172065878827278, 3.1721631206015144, 3.1721801514840635, 3.172338840140384, 3.172518044992182, 3.1725771308661477, 3.1727034385715394, 3.1728864626027673, 3.1730621436772757, 3.1731477000049053, 3.173539818045734, 3.175613961269307, 3.180095629482969, 3.1899995817047975, 3.2115373679861943, 3.2153424874050107, 3.2528278696603374, 3.302831665855662]","[0.12337859832246245, 0.12669939212275594, 0.13373914255474162, 0.1416324417357373, 0.15050260156589257, 0.1604952777451718, 0.17179243420736245, 0.18463903820119754, 0.19939001235134324, 0.21658694420138858, 0.2370760796928426, 0.26218171266409573, 0.29395104664301375, 0.33547576432099513, 0.3912182113628422, 0.4669516497926689, 0.5680099672481949, 0.6933817818111663, 0.8263672942314257, 0.934885024706828, 0.9939529986297858, 0.9182061238166424, 0.5306071926499856, 0.3274780958120438, 0.32727846428455365, 0.3267616016543755, 0.3264908257644912, 0.32532609597257434, 0.3239260132906807, 0.32458561774828354, 0.32238850434251276, 0.32078214078477885, 0.31915499141598147, 0.318341162933649, 0.3199778717766364, 0.3110546749258276, 0.29396964142229187, 0.26106937284874476, 0.19995136522160628, 0.09907083376822712, 0.10214114437912158, 0.0037996355184723996]",2.3415702208714584,1.4819908573309983,0.5552305818503317,left,"[3.1049818162982707, 3.10148612995434, 3.0976217809059454, 3.0933260919373766, 3.0885209739161756, 3.083107775414176, 3.076959888919733, 3.0699118678482655, 3.061742930534525, 3.052151058287729, 3.040710513378907, 3.026798200902798, 3.0094565593396534, 2.9871139981383954, 2.956952230064786, 2.9133374222960655, 2.8438032798774926, 2.7193428809450526, 2.4765805710949564, 2.058010072331769, 1.5848485526342795, 1.5067835629488764, 1.4477049588965747, 1.3883283067198358, 1.332416118378306, 1.2836603693887292, 1.2431247698858376, 1.2100550594479784, 1.1831060710324122, 1.160976091722215, 1.142598202833812, 1.127149175762748, 1.1140067523845225, 1.102702085213367, 1.0928801293999988, 1.084269529656095, 1.076660514662188, 1.0698888890850067, 1.0638244870340434, 1.0583628317547606, 1.0534190795195346, 1.0489235851519576]"
1968,3,Bobby Goldsboro,Honey,"[0.9722757503988624, 0.9727411606389061, 0.9738227163657113, 0.9752462267535456, 0.9771007383624194, 0.9794917489926294, 0.9825414967280494, 0.9863892431427723, 0.991193759595658, 0.9971429053420804, 1.0044793202749642, 1.0135573705250354, 1.0249552927687913, 1.0396761041362943, 1.0594643901383856, 1.0871792463941052, 1.1268586057900771, 1.1826076672852721, 1.2558619306656589, 1.3441107139168607, 1.4637232429422473, 1.9370248289251577, 2.558993983799111, 2.7194166946267977, 2.7194510294837366, 2.719549604045201, 2.719575366170844, 2.719762261990563, 2.719997209109697, 2.720054210850087, 2.720266272127743, 2.7205546202772037, 2.720848288290087, 2.721135925444225, 2.7212770225645553, 2.721387436493684, 2.724436914486717, 2.7308577293531617, 2.7439825929697803, 2.770712627962286, 2.812437456133804, 2.8167915466493465]","[0.04281566096431, 0.04724273397935974, 0.057230144313964004, 0.06968262103292133, 0.08500301442194047, 0.10359219075172721, 0.1258191205497754, 0.15199007684820032, 0.18233071990321648, 0.2170028320666466, 0.25618275825714854, 0.30022734382461724, 0.3499397664023558, 0.40690361044508405, 0.47372062281082883, 0.5536567101632044, 0.648698029125002, 0.7552948525588277, 0.8604084853100482, 0.9449353875384159, 0.9972027402567323, 0.9170173390245768, 0.657542769856988, 0.6941714017920102, 0.6939570622829088, 0.6934856656090034, 0.6931599890453022, 0.6918769657098558, 0.6901527822585862, 0.6910873905929549, 0.6880495154536597, 0.6856568947486963, 0.6830784897441795, 0.6804139119530177, 0.6790717686132908, 0.6853730854032083, 0.6737524010505549, 0.6523702270750729, 0.6150485662262879, 0.5520791192827312, 0.45624013986667444, 0.4646625136099498]",1.8445157962504841,1.4637232429422473,0.4671257426557201,left,"[2.6891841994258843, 2.6875384136239013, 2.685729958775253, 2.683731570804908, 2.681508787684107, 2.67901741579551, 2.6762000399012664, 2.672981142285131, 2.6692599876981338, 2.66489942277233, 2.6597063292355303, 2.6533941214517247, 2.6455068276791636, 2.6352625707738686, 2.6212206471229926, 2.6005006949268514, 2.566659782302197, 2.5032367331923173, 2.3665543708244767, 2.0909691026036623, 1.5967959189259227, 1.475192007889645, 1.4193656842810258, 1.3703269727114193, 1.3259349679293875, 1.2868961702997983, 1.2535435635150927, 1.2254448090980472, 1.2017891172813047, 1.1817345255776348, 1.1645609436997233, 1.1497007817580924, 1.1367206613649825, 1.1252915215315304, 1.1151611203621197, 1.106132586581357, 1.0980489108609492, 1.090782182025148, 1.0842262625754036, 1.0782918084822721, 1.072902821938512, 1.0679941843024314]"
1968,4,Otis Redding,(Sittin' On) The Dock of the Bay,"[1.0333876107140307, 1.0340120804055657, 1.0353558697989715, 1.0369041404188333, 1.038690378728793, 1.040757982378905, 1.0431655379280047, 1.0459949282669632, 1.0493635297178368, 1.0534423387033065, 1.0584830132902519, 1.0648591170549024, 1.0731309620758034, 1.084149323297142, 1.0992181394307492, 1.120328558088689, 1.150420900031982, 1.1934543036936633, 1.2537681531055023, 1.3346286557974765, 1.4553763267007893, 1.927600605652998, 2.557427281911425, 2.7220299113353477, 2.722077492827676, 2.7245468187508717, 2.7272860534388492, 2.7297949312250966, 2.7319887922599952, 2.7331856879182235, 2.733888371551729, 2.73553568142833, 2.736971560872103, 2.7382307645298782, 2.739341831500676, 2.7403280265902468, 2.7412083416522255, 2.741998333141878, 2.742710785216608, 2.743049069381994, 2.7792604765002835, 2.8025595260975464]","[0.23614133161668782, 0.2420814091703125, 0.25451290842374874, 0.2680807403990908, 0.28286214675632415, 0.2989622169849637, 0.3165328861167138, 0.3357982562956874, 0.35708589980003946, 0.38086285284188026, 0.4077747756445751, 0.43868760577556465, 0.4747307620867671, 0.5173316237553705, 0.5681958231842428, 0.6290991474727985, 0.7011876573410385, 0.783306363816211, 0.8692047012469717, 0.9454474501476243, 0.9972657218233604, 0.9186227510641463, 0.6515935877201717, 0.6206018016490864, 0.6199554042059656, 0.6114400247555434, 0.6007680318408077, 0.5897919276193573, 0.5791285186459127, 0.5956179822923993, 0.5689690780162042, 0.5593543937577614, 0.5502722799323756, 0.5416924688382991, 0.5335792128946579, 0.5258960346653794, 0.5186077312005217, 0.5116813804794269, 0.5050869182609397, 0.5018690932731218, 0.5120073961646829, 0.466064727359508]",1.7691719153835157,1.4553763267007893,0.5229534085213181,left,"[2.693235978709306, 2.690681461238912, 2.6878873509787873, 2.6848166758785723, 2.6814242005941273, 2.6776539209480337, 2.6734355618483963, 2.668679573750723, 2.663269802004603, 2.6570524245894, 2.6498186459003876, 2.6412763471850633, 2.6310006964122206, 2.618340425517387, 2.602217274154173, 2.580617855586371, 2.548967213184761, 2.4934362371110264, 2.3647326025323427, 2.08127185179566, 1.5939538850159978, 1.4665868672250115, 1.40918380726239, 1.3610202980829855, 1.3203748620298827, 1.2865465227988422, 1.2585734213033732, 1.2354025336572574, 1.2160786794706742, 1.1998135429842889, 1.1859844231770176, 1.1741079380453585, 1.1638102649358408, 1.1548014421506303, 1.1468551930516921, 1.1397936471321934, 1.1334758827131517, 1.1277893241317953, 1.1226432536863684, 1.1179638988655292, 1.1136907014927893, 1.109773477552362]"
1968,5,The Rascals,People Got to Be Free,"[0.9085726759528276, 0.9092054447686727, 0.9104749527668373, 0.9117482888245906, 0.9130189546079213, 0.9142856119723733, 0.9155563572470096, 0.916855125057249, 0.9182313040282742, 0.9197744199401169, 0.9216371687601792, 0.9240727456125021, 0.9274975321520548, 0.9326001804205135, 0.9405368087148572, 0.9532812938524321, 0.9742177976933926, 1.0089441764914646, 1.065656142173952, 1.153529454864892, 1.2814184065787504, 1.4907109127500013, 1.8980619926579534, 2.3798313392415325, 2.6532331926074364, 2.7060887442230173, 2.706796896707975, 2.708301337622886, 2.709996434322402, 2.711914434758098, 2.714094899148159, 2.7165845957643024, 2.719434926595652, 2.7226949132696783, 2.726397614522632, 2.730538552772865, 2.731917067499569, 2.7350454473854344, 2.739734855222871, 2.7442290798156934, 2.747433164557141, 2.747686288202001]","[0.45433730944080786, 0.46035632988421327, 0.47212153319245154, 0.4833020796280625, 0.4938399246526428, 0.5037263919974775, 0.5130231700163943, 0.5218873272145963, 0.530600911668242, 0.5396064731146115, 0.5495510636236993, 0.5613428592257259, 0.5762263038849635, 0.5958820466106984, 0.6225485449557602, 0.6591110126908171, 0.7089160672379857, 0.7745710599681512, 0.8543056373831286, 0.935693913102354, 0.9926606410827791, 0.9782242421195083, 0.7456458280211677, 0.2913467267961347, -0.07365198010372165, -0.007149662054075634, -0.013885746667092747, -0.027807848818707015, -0.042666619877969936, -0.05854262741872418, -0.07552623240022527, -0.09370275589193966, -0.11312123911898198, -0.13374160002847546, -0.15536069497670013, -0.17752873041353645, -0.21479086853525953, -0.19947595775577476, -0.22005671092582624, -0.2376496450249519, -0.24961885617157975, -0.24965318095021338]",1.8391136122491731,1.2814184065787504,0.5945375770777475,left,"[2.6053737780176096, 2.600208907955794, 2.59440911653757, 2.587855487422411, 2.5803985325636503, 2.571847881314581, 2.5619576544140625, 2.5504054050998066, 2.536761290865008, 2.520442012374611, 2.5006400863587936, 2.4762111617644518, 2.4454858837642894, 2.405938176842206, 2.353564900363857, 2.281666136347734, 2.1785123385001732, 2.0243798899752563, 1.7987356552143623, 1.5504446242868828, 1.4014303054399855, 1.311509778139356, 1.2414144402916751, 1.1851255195197867, 1.1409811270815475, 1.106822700396088, 1.0803399163949456, 1.0595791906903482, 1.043059087680256, 1.0297017765092107, 1.0187303391480034, 1.009581961100314, 1.0018445703849035, 0.9952127545146825, 0.9894574198135511, 0.984404805624002, 0.9799217988372231, 0.975905509423805, 0.972275759496732, 0.9689695936833493, 0.9659372152167427, 0.9631389450087469]"
1969,1,The Archies,"Sugar, Sugar","[0.9139374596347137, 0.9143500307631114, 0.9151907743220029, 0.9160655688386219, 0.9169833550154303, 0.9179616053021196, 0.9190314642799994, 0.9202456416036111, 0.9216908150445876, 0.9235074390702835, 0.9259213649467009, 0.9292933897874566, 0.934194603303149, 0.9415177199689594, 0.9526398625721006, 0.969664669873462, 0.9957892161432933, 1.0358210296000532, 1.096657641235902, 1.187233475772611, 1.321374006363745, 1.5557867040438509, 1.9958082432319701, 2.461711115024577, 2.690833766950627, 2.7322955246972684, 2.7324598607056947, 2.732878042959412, 2.7335091996478407, 2.734431643464258, 2.735745722081084, 2.7375742779340078, 2.74005675409618, 2.7433310785317255, 2.7474961126208264, 2.752549618056177, 2.753225182619361, 2.7583038029015423, 2.7642835545789004, 2.7695836310458146, 2.7698971378062507, 2.772556513990904]","[0.3895748264199046, 0.39349928349490604, 0.4012877356743658, 0.40896435834330536, 0.4165692822474334, 0.4241956449471287, 0.43201029927652534, 0.4402806244719555, 0.4494104159616841, 0.45998843800790024, 0.4728514023146504, 0.48915642999130426, 0.5104448538811499, 0.5386612609145525, 0.5760743263591044, 0.6250283388077476, 0.6874019876630526, 0.763465583482251, 0.8494676899289262, 0.9336079700825114, 0.9926432273129966, 0.9745857491296588, 0.7278500761217155, 0.2990891886049911, -0.004239479697833559, 0.05420699688752961, 0.052643800709816446, 0.04878979695264718, 0.04327804656591283, 0.035669444900534586, 0.025467809810738373, 0.012159026829788644, -0.004705870145190971, -0.025365343802317142, -0.04963331985471342, -0.07664570145351135, -0.11728544569960775, -0.10464798743398873, -0.13091244786028433, -0.1517495554519197, -0.15549104475562014, -0.16231458889045847]",1.8586190543561902,1.321374006363745,0.5615706771389323,left,"[2.637716224386021, 2.6328660038572393, 2.627473669108219, 2.621436056531276, 2.614620877527658, 2.606855980797988, 2.5979140024168403, 2.5874903071482067, 2.5751711621481452, 2.560387564298899, 2.5423473620581105, 2.5199323950868395, 2.491534081859655, 2.4547720858889566, 2.4059803744177595, 2.3392141120337016, 2.24423959068954, 2.102636357413324, 1.8869642496806693, 1.6238700139316484, 1.4515882754754519, 1.3515367743804585, 1.277969249993179, 1.2200941354941826, 1.174362616417592, 1.1381949773190139, 1.1094268344996652, 1.0863394981049985, 1.0676169753189817, 1.052263785602401, 1.0395280548945962, 1.0288408530662214, 1.0197703696862666, 1.0119875068268713, 1.0052400652949067, 0.9993334564512493, 0.9941163748413703, 0.9894702017665067, 0.985301172575549, 0.9815345657743029, 0.9781103624982622, 0.9749799769927233]"
1969,2,The 5th Dimension,AquariusLet the Sunshine In (The Flesh Failures),"[0.8018247098643057, 0.802142599668375, 0.8027901732556634, 0.8034655519272721, 0.8041812102873037, 0.8049599270798655, 0.8058402054259339, 0.8068841760397639, 0.8081894328479136, 0.8099072565617554, 0.8122714464732341, 0.8156453891767086, 0.8206021326949414, 0.8280675638391641, 0.839588089366075, 0.8578365463313244, 0.8874965740577373, 0.9363658169351514, 1.0150945521040868, 1.1321585317575027, 1.2971264061633767, 1.9187363056381, 2.4179317150306403, 2.41828724848522, 2.419040616488624, 2.4207248775327885, 2.421698755152361, 2.4225513934495395, 2.424332870147586, 2.425996750492699, 2.427519138775802, 2.428896168281857, 2.4301327943493014, 2.4306878780960877, 2.431238452044988, 2.43222504068282, 2.432690163207399, 2.44935436987962, 2.4858395271797535, 2.537376676069414, 2.5462987444759126, 2.6066347786272126]","[0.3069856392483743, 0.3100094690919599, 0.3160084940524017, 0.32193474309453407, 0.32786355179156423, 0.33393188045320077, 0.3403576313502308, 0.3474625719901594, 0.3557006967172578, 0.36569473765806304, 0.37828449695801414, 0.3945926106653861, 0.4161180180758013, 0.4448754384726472, 0.4836007403444911, 0.5359829773803089, 0.6065690793898482, 0.6989939542418795, 0.8098536798145808, 0.919065438423049, 0.9928506975396933, 0.888161468604246, 1.0423419073835927, 1.0410315329209858, 1.0368259568503024, 1.027754802086653, 1.0282131913728296, 1.017061961765858, 1.005776817468961, 0.9944303892147772, 0.9833088159825643, 0.9725788687489754, 0.9623405654829895, 0.9983841642356541, 0.95264765046457, 0.9435174005501956, 0.9390930643407849, 0.9452453245984946, 0.8591083571900127, 0.691799182461835, 0.744135263287621, 0.652812472696858]",1.804810068762907,2.4179317150306403,-0.7908887291105183,right,"[2.4265994696414777, 2.4262871263816868, 2.42599129979917, 2.4257212605915948, 2.42548930045976, 2.4253115950831736, 2.4252093227609954, 2.425210090578058, 2.42534955517914, 2.4256724726873657, 2.4262304461593973, 2.4270686529397314, 2.428183088777928, 2.4294103607942676, 2.4301782683550246, 2.42894580904815, 2.4216555565663147, 2.3964351129729478, 2.321941006238636, 2.116168892100589, 1.460198326915509, 1.326438546250634, 1.2427690992460025, 1.1710145346561307, 1.1126693580220506, 1.0667262156690287, 1.030788345671391, 1.0024524712574279, 0.9798016106566406, 0.9614207283354834, 0.946285931085757, 0.9336539970671457, 0.9229790641966225, 0.9138545185862833, 0.9059731928857027, 0.8990999885798667, 0.8930528074070229, 0.8876890720344125, 0.8828960534504838, 0.8785838266174243, 0.8746800657381946, 0.8711261459394682]"
1969,3,The Temptations,I Can't Get Next to You,"[0.8193058290384196, 0.8199999895544412, 0.8202094161276877, 0.8217682268275364, 0.8234419575499249, 0.8239043820413231, 0.8249417250859483, 0.8261381318090026, 0.8269988632366015, 0.8273506339501496, 0.827504726420766, 0.8275446356956331, 0.8277558482589458, 0.8278197285659029, 0.8278743894051563, 0.8337754125812945, 0.8542726481264986, 0.8928262370756641, 0.9594273099508343, 1.0631264533361313, 1.219631236498128, 1.9181082406975263, 2.609383101464005, 2.7153437937162592, 2.7524397382258994, 2.7745249280489324, 2.7788332692128184, 2.7802274738943598, 2.782378291028329, 2.785541423898841, 2.7890892487900683, 2.7924904195954374, 2.795469038519324, 2.7979270583274225, 2.799864758731603, 2.8013309802156803, 2.802394283291409, 2.803126740936606, 2.803595465863019, 2.803858848947736, 2.803965532584007, 2.8039851689623854]","[0.571517358116719, 0.5739587906983092, 0.5756065338582519, 0.5832480910958342, 0.5922195118855837, 0.5867753657025316, 0.6009657822106504, 0.608511617946804, 0.614349045497657, 0.6159865947680121, 0.6174523524153379, 0.618306421550499, 0.6197937409406755, 0.6204235494076098, 0.6208530089534801, 0.6147264061234115, 0.6630676869041101, 0.735542189938388, 0.828918336884193, 0.9251287607388958, 0.9935526051984587, 0.8692842108087983, 0.6581019763935709, 0.5714602298264251, 0.5172352231437598, 0.4777415881299625, 0.46796983739644826, 0.4638636048775222, 0.45636044507779694, 0.443928511818914, 0.4283468680068214, 0.4117973874131575, 0.39587601909184933, 0.3815531209243588, 0.36932666140913284, 0.3593670396700297, 0.351631447892629, 0.3459507246730489, 0.34209204315468966, 0.3398011888910659, 0.33882885540355545, 0.33864207034093496]",1.9846793399239657,1.219631236498128,0.5965842950982246,left,"[2.7378493759964786, 2.734457796870022, 2.7307016833924216, 2.72652624806114, 2.7218660733959847, 2.7166423134965636, 2.710758734100064, 2.70409584435299, 2.6965017701590175, 2.6877773723574365, 2.677650861899911, 2.66573252030733, 2.651430064984579, 2.6337834793495936, 2.6111383031249633, 2.580531117696949, 2.536607207085915, 2.4696775117815304, 2.3639411821739276, 2.142122469201886, 1.3821735050136, 1.2460655551844473, 1.165450480326307, 1.099714273705796, 1.0477229543974653, 1.007764035203515, 0.9773773884807501, 0.9542290743966786, 0.9364512534302367, 0.9226457603161521, 0.9117890588214335, 0.9031340757088259, 0.8961332619529296, 0.8903833368034016, 0.8855863676022657, 0.8815219292179673, 0.8780266896195994, 0.8749792269728363, 0.8722887512134629, 0.8698868121006547, 0.8677212739873587, 0.8657519744733484]"
1969,4,The Rolling Stones,Honky Tonk Women,"[1.0457340649407885, 1.0475770010230743, 1.051507487560901, 1.0559473651394917, 1.0609324964181355, 1.0664861062880904, 1.072609632575327, 1.0792698892165167, 1.0863828510049585, 1.0937968219574092, 1.1012817936873789, 1.1085365666917124, 1.1152289512066287, 1.1210854586208898, 1.126043496048464, 1.1304652744636488, 1.1353804826133056, 1.1427080172720703, 1.1555968189662875, 1.1801458894463983, 1.2450435586863011, 1.6901230290008373, 2.2934501302665695, 2.5619115031048993, 2.605484613372347, 2.605497178184393, 2.6056515295182985, 2.6057768067742413, 2.6059360538779757, 2.6062948803822206, 2.6064454837802287, 2.6066978699317405, 2.6071241343445446, 2.607340950483929, 2.6076682573537453, 2.6096568755109333, 2.612656168760259, 2.616887756982104, 2.6224026911854894, 2.628734145432452, 2.629670249697125, 2.6339411066141505]","[0.39661755557961875, 0.41414792319160654, 0.45051716076823034, 0.4894368720271949, 0.530708576037279, 0.5739835795201582, 0.618721109705179, 0.6641436390851485, 0.7092019602675075, 0.7525756635227818, 0.7927467603018075, 0.8281842091012299, 0.8576542651419512, 0.8806239449542383, 0.8976579511421718, 0.9106264142178122, 0.9224677054700554, 0.9363239830611241, 0.9542705884944378, 0.9762919887440149, 1.0000371791384537, 0.9152221198184494, 0.6671342929231705, 0.44067725019470183, 0.4499627346033428, 0.44990324779933744, 0.4487239427751355, 0.44816880916540214, 0.44649203409067795, 0.44350950794621724, 0.4443106763204092, 0.43996718336572727, 0.43601464298706105, 0.4339522455636491, 0.43782852375234427, 0.4282356672527321, 0.4152068245963694, 0.39885508309057194, 0.380174838153593, 0.36169166607413494, 0.3550134771523039, 0.3486695806302249]",1.588207041673362,1.2450435586863011,0.7490132098450881,left,"[2.550736175040294, 2.5478333660431844, 2.5446401794398343, 2.541105994170206, 2.5371668823559084, 2.5327408251756554, 2.527720724126613, 2.5219639676650334, 2.5152764914773673, 2.5073878217329972, 2.4979109691339647, 2.4862761510759968, 2.4716178146923244, 2.4525748130268603, 2.4269193709108534, 2.390819220969175, 2.3372239155679195, 2.2518924291720457, 2.1032668482645547, 1.8385336639282361, 1.34253372025648, 1.2448911242186402, 1.2125468381629112, 1.1930949364008485, 1.1800039700505547, 1.1707007501213915, 1.1637772473461006, 1.1583206037651637, 1.1537149136667313, 1.1495593931429815, 1.1456126057803944, 1.1417455214379784, 1.1379028993294351, 1.1340737295210872, 1.1302702995776608, 1.12651457913425, 1.1228302135128436, 1.1192384006074432, 1.1157561887020202, 1.1123961265027997, 1.109166578328572, 1.1060723093828266]"
